Title,Category,"Price(""$"")",7-day sales,Total Sales,Total Reviews,7-day Reviews,Total Favorites,7-day Favorites,Tags,Ship From,Release Time,Best Seller,Etsy Pick,Raving,Store Name,Product URL,Image URL,search_term,product_name,price
Green Jade Healing Gemstone Bracelet for Gemini Pisces Taurus zodiac gift - 8mm 10 mm or Faceted AA Quality on Stretch ,Jewelry > Bracelets > Beaded Bracelets,39.95,0,1,0,0,7,0,"['Jewelry', 'Bracelets', 'Beaded Bracelets', 'chakra bracelet', 'birthday gift', 'christmas gift', 'jade beads', 'jade bracelet', 'Good Luck bracelet', 'dainty bracelet', 'gemstone bracelet', 'zodiac bracelet', 'crystal chips', 'green jade crystal', 'chinese jade', 'valentines day']",Turkey,,False,False,False,GemstoneCrystalsShop,https://www.etsy.com/listing/1130817167/green-jade-healing-gemstone-bracelet-for,Upgrade Pro to Unlock,jade beaded chinese jewelry,bead bracelets and necklaces,39.95
"Green / Pink Jade Bead Chinese Bracelet, Statement Bracelet, Infinity Charm Bracelet, Unique Gift ",Jewelry > Bracelets > Beaded Bracelets,21.59,0,7,0,0,43,2,"['Jewelry', 'Bracelets', 'Beaded Bracelets', 'Japanese bracelet', 'Chinese bracelet', 'Korean bracelet', 'jade bracelet', 'white bracelet', 'bead bracelet', 'vintage bracelet', 'retro bracelet', 'ethnic bracelet', 'Leaf bracelet', 'Bamboo bracelet', 'Jade bangle', 'green bracelet']",United States,2023-02-15,False,False,False,NownowCrafts,https://www.etsy.com/listing/1403456852/green-pink-jade-bead-chinese-bracelet,Upgrade Pro to Unlock,jade beaded chinese jewelry,bead bracelets and necklaces,21.59
"Green Agate Floral Chinese Bracelet, Statement Bracelet, Infinity Charm Bracelet, Unique Gift ",Jewelry > Bracelets > Beaded Bracelets,17.98,0,1,0,0,8,0,"['Jewelry', 'Bracelets', 'Beaded Bracelets', 'Japanese bracelet', 'Chinese bracelet', 'Korean bracelet', 'jade bracelet', 'white bracelet', 'bead bracelet', 'vintage bracelet', 'retro bracelet', 'ethnic bracelet', 'Leaf bracelet', 'Bamboo bracelet', 'Jade bangle', 'green bracelet']",China,,False,False,False,NownowCrafts,https://www.etsy.com/listing/1464907666/green-agate-floral-chinese-bracelet,Upgrade Pro to Unlock,jade beaded chinese jewelry,bead bracelets and necklaces,17.98
"Famille Rose and Celadon Bead Necklace - Long Bead Tassel Stone Necklace, Porcelain Chinese Bead ",Jewelry > Necklaces > Beaded Necklaces,55.0,0,1,0,0,11,0,"['Jewelry', 'Necklaces', 'Beaded Necklaces', 'Celadon famille', 'famille rose', 'rose famille', 'stone celadon', 'asian chinese', 'lariat porcelain', 'drop famille beads', 'gift large chinese', 'large chinese bead', 'celadon agate jade', 'semi precious', 'hand painted', 'chinese beads']",,,False,False,False,swampYankee,https://www.etsy.com/listing/1412117743/famille-rose-and-celadon-bead-necklace,,jade beaded chinese jewelry,bead bracelets and necklaces,55.0
Chinese natural white jade bracelet is hand polished with brilliant color ,Jewelry > Bracelets > Beaded Bracelets,15.0,0,2,0,0,13,0,"['Jewelry', 'Bracelets', 'Beaded Bracelets', 'White jade', 'bracelets', 'statues', 'ornaments', 'collectibles', 'crafts', 'Chinese antiques', 'gifts', 'birthday gifts', 'holiday gifts', 'Christmas gifts', 'home decoration']",,,False,False,False,ShopTGSglass,https://www.etsy.com/listing/797747589/chinese-natural-white-jade-bracelet-is,,jade beaded chinese jewelry,bead bracelets and necklaces,15.0
Midnight Blue Dragon Veins Necklace ,Jewelry > Necklaces > Beaded Necklaces,28.0,0,2,0,0,11,0,"['Jewelry', 'Necklaces', 'Beaded Necklaces', 'agate', 'dragon veins', 'blue', 'black', 'midnight blue', 'agate beads', 'jade beads', 'black onyx beads', 'chinese crystals', 'Czech glass', 'Japanese glass', 'silver findings']",United States,,False,False,False,thisbeadsforyou,https://www.etsy.com/listing/463294159/midnight-blue-dragon-veins-necklace,Upgrade Pro to Unlock,jade beaded chinese jewelry,bead bracelets and necklaces,28.0
"Jade pendant on brass chain necklace , large light green new jade / serpentine rose pendant , Chinese necklace , Asian jewelry for women ",Jewelry > Necklaces > Beaded Necklaces,168.0,0,2,0,0,12,0,"['Jewelry', 'Necklaces', 'Beaded Necklaces', 'new jade pendant', 'new jade rose', 'rose pendant', 'jade rose pendant', 'serpentine rose', 'serpentine pendant', 'large jade pendant', 'brass chain necklace', 'necklace for women', 'Asian jewelry', 'Chinese new jade', 'Chinese serpentine', 'beaded jewelry']",United States,2018-08-02,False,False,False,TheJadeMerchant,https://www.etsy.com/listing/633145153/jade-pendant-on-brass-chain-necklace,Upgrade Pro to Unlock,jade beaded chinese jewelry,bead bracelets and necklaces,168.0
Carved Spinach Green Jade Necklace - c7053 ,Jewelry > Necklaces > Beaded Necklaces,175.0,0,2,0,0,6,0,"['Jewelry', 'Necklaces', 'Beaded Necklaces', 'spinach', 'Necklace', 'one of a kind', 'green jade', 'Chinese jade', 'hand carved']",,2020-03-30,False,False,False,carolbarrettjewelry,https://www.etsy.com/listing/776920554/carved-spinach-green-jade-necklace-c7053,,jade beaded chinese jewelry,bead bracelets and necklaces,175.0
"6mm Natural African Jade Beaded Bracelet, Natural Coral Beaded Bracelet, Genuine Jade Stretch Bead Bracelet, Buddha Green Jade Bead Bracelet ",Jewelry > Bracelets > Beaded Bracelets,18.43,0,6,0,0,14,0,"['Jewelry', 'Bracelets', 'Beaded Bracelets', 'buddha bracelet', 'boho bracelet', 'jade beaded bracelet', 'beaded bracelet', 'coral bead bracelet', 'bracelet for anxiety', 'minimalist bracelet', 'jade bracelet', 'real jade bracelet', 'chinese jade bead', 'green jade bracelet', 'jade charm bracelet', 'stacked bracelet']",Canada,2021-01-24,False,False,False,PetiteLinks,https://www.etsy.com/listing/948383175/6mm-natural-african-jade-beaded-bracelet,Upgrade Pro to Unlock,jade beaded chinese jewelry,bead bracelets and necklaces,18.43
"Pixiu Glow in the Dark Luminous Light Stone Fengshui Bracelets, 8 mm 10 mm Piyao Protection Glow in the Dark Stretch Beads ",Jewelry > Bracelets > Beaded Bracelets,10.5,0,22,0,0,19,0,"['Jewelry', 'Bracelets', 'Beaded Bracelets', 'GLOW in the dark', 'pixiu fengshui', 'year of the tiger', 'good luck bracelet', 'gold piyao bead', 'fengshui bracelets', 'good fortune pixiu', 'jade pixiu', 'luminous stone beads', 'blue glow in dark', 'green glow in dark', 'safety healing stone', 'chinese new year']",United States,2022-02-11,False,False,False,AnnieCoJewelry,https://www.etsy.com/listing/1176934561/pixiu-glow-in-the-dark-luminous-light,Upgrade Pro to Unlock,jade beaded chinese jewelry,bead bracelets and necklaces,10.5
"Jadeite Beaded (10.0mm) Necklace Bracelet, Dark Green, 78 beads, Natural Grade A Jade, Burmese Gemstones, Chain Jewelry ",Jewelry > Necklaces > Beaded Necklaces,405.0,0,5,0,0,37,0,"['Green Jade Bracelet', 'Jade Necklace Choker', 'Beaded Jade Necklace', 'Gemstone Jewelry', 'Burma Jade Necklace', 'Burma Jade Bracelet', 'Beaded Jade Bracelet', 'Green Jade Necklace', 'Jade Bangle Jadeite', 'Jadeite Pendant Jade', 'Chinese Vintage Jade', 'Jadeiteroom Shop', 'Mm Plate Bracelet', 'Gifts for Boyfriend', 'Gifts for Dad', 'Gifts for Girlfriend', 'Gifts for Husband', 'Gifts for Mom', 'Gifts for Sister', 'Gifts for Wife', 'Anniversary Gifts', 'Birthday Gifts', 'Christmas Gifts', 'Gifts for Her', 'Gifts for Him', 'Housewarming Gifts', 'Personalized Gifts', 'Gifts']",China,2019-07-31,False,False,False,JadeiteRoom,https://www.etsy.com/listing/711599840/jadeite-beaded-100mm-necklace-bracelet,Upgrade Pro to Unlock,jade beaded chinese jewelry,bead bracelets and necklaces,405.0
"Lot of 25 Maifan stone beads, 6mm, hole: 1mm, precious stone of traditional Chinese medicine, creation of bracelets ",Craft Supplies & Tools,2.97,0,4,0,0,8,0,"['Gems', 'Bangles', 'Beads', 'Gem Beads', '6mm Beads', 'Maifanite', 'Health Stone', 'Gray Stone', 'Stone 6 Mm', 'Pierre Bakuhanseki', 'Medical Stone', 'Medicinal Stone', 'Stone of Life']",French,,False,False,False,latelierdandrea,https://www.etsy.com/listing/1166528100/lot-of-25-maifan-stone-beads-6mm-hole,Upgrade Pro to Unlock,traditional chinese stone bracelets,bead bracelets and necklaces,2.97
"Real Jade Flower Rose Necklace, Light Green Plant Floral Pendant Charm, Cute Lucky Stone Type A Jadeite Carving Jewelry Gift, Women Girl ",Jewelry > Necklaces > Pendant Necklaces,36.0,3,25,7,0,214,4,"['Feng Shui Amulet', 'Authentic Genuine', 'Jade Lotus Necklace', 'Asian Floral Jewelry', 'Handcrafted Jadeite', 'Flower Necklace Gift', 'Chinese Symbol Luck', 'China Antique Charm', 'Women Dainty Pendant', 'Unique Jade Figurine', 'Stone Flower Jewelry', 'Spiritual Jade', 'Safe Protection Gift', 'Gifts for Boyfriend', 'Gifts for Dad', 'Gifts for Girlfriend', 'Gifts for Girls', 'Gifts for Husband', 'Gifts for Mom', 'Gifts for Sister', 'Gifts for Wife', 'Anniversary Gifts', 'Birthday Gifts', 'Christmas Gifts', 'Gifts for Her', 'Gifts for Him', 'Housewarming Gifts', 'Personalized Gifts', 'Gifts']",China,2022-01-13,False,False,False,JadeousJade,https://www.etsy.com/listing/1145393776/real-jade-flower-rose-necklace-light,Upgrade Pro to Unlock,jade stone chinese jewelry,bead bracelets and necklaces,36.0
Green Jade 14k Gold-Plated Earrings - Tiny Minimalist Pi Round Donut Gemstone Crystal Hoops ,Jewelry > Earrings > Dangle & Drop Earrings,34.26,1,34,12,0,127,0,"['Green Jade Earrings', 'Gift for Her Woman', 'Birthday Friend Love', 'Alchemy Jewelry', 'Hoops Dangle Drop', 'Gold Plated 14k Pi', 'Gem Stone Jadeite', 'Natural Donut Pi', 'Ping an Kou Chinese', 'Asia Elegant Cute', 'Girl Mom Mother Day', 'Birthday Original', 'Inspiration Lucky', 'Gifts for Boyfriend', 'Gifts for Dad', 'Gifts for Girlfriend', 'Gifts for Girls', 'Gifts for Husband', 'Gifts for Mom', 'Gifts for Sister', 'Gifts for Wife', 'Anniversary Gifts', 'Birthday Gifts', 'Christmas Gifts', 'Gifts for Friends', 'Gifts for Her', 'Gifts for Him', 'Housewarming Gifts', 'Personalized Gifts', 'Gifts']",French,2021-12-24,False,False,False,AlchemyByManon,https://www.etsy.com/listing/1133477746/green-jade-14k-gold-plated-earrings-tiny,Upgrade Pro to Unlock,jade stone chinese jewelry,bead bracelets and necklaces,34.26
Gold Jade Donut Pendant 14K Solid Gold Genuine Jade Natural Stone Cute Donut Lucky Charm Chinese Fu Good Luck Charm Minimalist Gold Pendant ,Jewelry > Necklaces > Pendant Necklaces,70.2,1,14,9,0,160,2,"['Donut Jade', 'Good Luck', 'Lucky Charm', 'Chinese Lucky Charm', 'Minimalist', 'Natural Stone Charm', 'Handmade Jewelry', '14K Gold Pendant', 'Gold Charm', 'Gift for Mom', 'Gift for Him', 'Lucky Fu', ""Mother's Day Gift"", 'Gifts for Boyfriend', 'Gifts for Dad', 'Gifts for Girlfriend', 'Gifts for Husband', 'Gifts for Mom', 'Gifts for Sister', 'Gifts for Wife', 'Anniversary Gifts', 'Birthday Gifts', 'Christmas Gifts', 'Gifts for Her', 'Gifts for Him', 'Housewarming Gifts', ""Mother's Day Gifts"", 'Personalized Gifts', 'Gifts']",United States,2023-02-20,False,False,False,Balastone,https://www.etsy.com/listing/1407283894/gold-jade-donut-pendant-14k-solid-gold,Upgrade Pro to Unlock,jade stone chinese jewelry,bead bracelets and necklaces,70.2
"Authentic Green Jade Beads Bracelet, Vintage Green Stone Type A Jadeite Bangle, Chinese Lucky Elastic Adjustable Jewelry Gift, Men Women ",Jewelry > Bracelets > Beaded Bracelets,31.5,1,54,9,0,168,5,"['Genuine Natural Real', 'China Jewelry', 'Unique Bracelet', 'Green Jewelry', 'Feng Shui Bead', 'Healing Bracelet', 'Gift for Chinese', 'Asian Jade Bead', 'Chinese Symbol Gift', 'Chinese Tradition', 'Feicui Dainty Gift', 'Spiritual Jade', 'Details Design Jade', 'Gifts for Girlfriend', 'Gifts for Mom', 'Gifts for Sister', 'Gifts for Wife', 'Anniversary Gifts', 'Birthday Gifts', 'Christmas Gifts', 'Gifts for Her', 'Housewarming Gifts', 'Personalized Gifts', 'Gifts']",China,2022-05-06,False,False,False,JadeousJade,https://www.etsy.com/listing/1214233664/authentic-green-jade-beads-bracelet,Upgrade Pro to Unlock,jade stone chinese jewelry,bead bracelets and necklaces,31.5
Jade Necklace -  Natural Jade Necklaces - White Jade Necklace For Women -  925 white Jade Pendant Necklace For Men/Women ,Jewelry > Necklaces > Charm Necklaces,43.39,0,1,0,0,16,0,"['Jewelry', 'Necklaces', 'Charm Necklaces', 'white jade necklace', 'natural jade', 'good fortune jade', 'Chinese jade', 'genuine jade pendant', 'jadeite jade', 'jade for women', 'lucky jade pendant', 'Necklaces', 'silver jade necklace', 'gold jade necklace', 'jade stone necklace', 'white jade ']",Canada,,False,False,False,GemsbyShaan,https://www.etsy.com/listing/1048770086/jade-necklace-natural-jade-necklaces,Upgrade Pro to Unlock,jade stone chinese jewelry,bead bracelets and necklaces,43.39
14k Yellow Gold & Malachite Hand Carved Chinese Woman Statement Pendant ,Jewelry > Necklaces > Pendant Necklaces,1200.0,0,1,0,0,11,0,"['Jewelry', 'Necklaces', 'Pendant Necklaces', 'hand carved jewelry', 'gold jade pendant', 'hand carved pendant', 'for her', 'present for her', 'carved Malachite', 'Malachite pendant', 'Statement Pendant', 'Chinese Woman', 'long pendant', 'green stone pendant', 'luxury pendant', 'Chinese lady in gold']",United States,,False,False,False,BellevueRareCoins,https://www.etsy.com/listing/1006262561/14k-yellow-gold-malachite-hand-carved,Upgrade Pro to Unlock,jade stone chinese jewelry,bead bracelets and necklaces,1200.0
"Famille Rose and Celadon Bead Necklace - Long Bead Tassel Stone Necklace, Porcelain Chinese Bead ",Jewelry > Necklaces > Beaded Necklaces,55.0,0,1,0,0,11,0,"['Jewelry', 'Necklaces', 'Beaded Necklaces', 'Celadon famille', 'famille rose', 'rose famille', 'stone celadon', 'asian chinese', 'lariat porcelain', 'drop famille beads', 'gift large chinese', 'large chinese bead', 'celadon agate jade', 'semi precious', 'hand painted', 'chinese beads']",,,False,False,False,swampYankee,https://www.etsy.com/listing/1412117743/famille-rose-and-celadon-bead-necklace,,jade stone chinese jewelry,bead bracelets and necklaces,55.0
"Jade Horse Necklace, Translucent Pale White Jade, Adjustable Thread Necklace, Birth Animals, Chinese Zodiac, Birthday Gift ",Jewelry > Necklaces > Pendant Necklaces,19.89,0,1,0,0,6,0,"['Jewelry', 'Necklaces', 'Pendant Necklaces', 'chinese zodiac', 'jade horse', 'jadeite jade pendant', 'birth stone', 'burma jade', 'animals', 'horse', 'jade pendant', 'chinese animals', 'horoscope', 'gift to her', 'meaningful gifts', 'birthday gifts']",China,,False,False,False,ByjjJewelry,https://www.etsy.com/listing/958818066/jade-horse-necklace-translucent-pale,Upgrade Pro to Unlock,jade stone chinese jewelry,bead bracelets and necklaces,19.89
Laughing Buddha Jade Pendant Necklace Natural Jadeite Grade A JP3610 ,Jewelry > Necklaces > Pendant Necklaces,19.98,0,1,0,0,13,0,"['Jewelry', 'Necklaces', 'Pendant Necklaces', 'buddha jade pendant', 'jade buddha pendant', 'jade pendant', 'jade stone pendant', 'jadeite jade pendant', 'natural jade pendant', 'green jade pendant', 'chinese jade pendant', 'real jade pendant', 'buddha charm', 'buddhist necklace', 'buddhist pendant', 'spiritual pendant']",China,,False,False,False,Jadehappy,https://www.etsy.com/listing/1387166069/laughing-buddha-jade-pendant-necklace,Upgrade Pro to Unlock,jade stone chinese jewelry,bead bracelets and necklaces,19.98
"guanyin bodhisattva carved green jade stone pendant,Oval Gemstone bead,for making Handmade Jewelry Necklace Pendant link ",Jewelry > Necklaces > Pendant Necklaces,9.9,0,50,0,0,3,0,"['Jewelry', 'Necklaces', 'Pendant Necklaces', 'commercial', 'gemstones', 'Buddha pendant', 'Bodhisattva', 'guanyin', 'chinese jade pendant', 'necklace pendant', 'green jade pendant', 'carved jade pendant', 'green jade stone', 'people', 'jade stone pendant', 'charm pendant']",China,2022-03-24,False,False,False,diygem,https://www.etsy.com/listing/1202442975/guanyin-bodhisattva-carved-green-jade,Upgrade Pro to Unlock,jade stone chinese jewelry,bead bracelets and necklaces,9.9
"Genuine Jadeite Jade Ring Band for Woman or Man Thin Modern Fat Ring Jewelry, Raw Stone Ring, Chinese Jade Ring, Solid Stone Ring ",Jewelry > Rings > Bands,13.7,0,2,0,0,14,0,"['earrings', 'ring bead', 'semi precious', 'Witchcraft', 'wicca', 'ivory white', 'black agate', 'green jade', 'Canadian Jade', 'pendant', 'pink', 'natuaral jadeite']",,,False,False,False,CGBeadesSupplies,https://www.etsy.com/listing/987384466/genuine-jadeite-jade-ring-band-for-woman,,jade stone chinese jewelry,bead bracelets and necklaces,13.7
"Pixiu Glow in the Dark Luminous Light Stone Fengshui Bracelets, 8 mm 10 mm Piyao Protection Glow in the Dark Stretch Beads ",Jewelry > Bracelets > Beaded Bracelets,10.5,0,22,0,0,19,0,"['Jewelry', 'Bracelets', 'Beaded Bracelets', 'GLOW in the dark', 'pixiu fengshui', 'year of the tiger', 'good luck bracelet', 'gold piyao bead', 'fengshui bracelets', 'good fortune pixiu', 'jade pixiu', 'luminous stone beads', 'blue glow in dark', 'green glow in dark', 'safety healing stone', 'chinese new year']",United States,2022-02-11,False,False,False,AnnieCoJewelry,https://www.etsy.com/listing/1176934561/pixiu-glow-in-the-dark-luminous-light,Upgrade Pro to Unlock,jade stone chinese jewelry,bead bracelets and necklaces,10.5
"Carved  chinese zodiac dragon pendant, red howlite turquoise stone pendant,Amulet pendant,wholesale loose beads ",Jewelry > Necklaces > Pendant Necklaces,4.95,0,9,0,0,12,0,"['Jewelry', 'Necklaces', 'Pendant Necklaces', 'howlite turquoise', 'turquoise pendant', 'necklace pendant', 'carved pendant', 'dragon pendant', 'red dragon', 'red turquoise', 'gemstone', 'stone pendant', 'necklace bead', 'wholesale', 'chinese dragon', 'chinese zodiac']",China,2021-12-18,False,False,False,diygem,https://www.etsy.com/listing/1129730700/carved-chinese-zodiac-dragon-pendant-red,Upgrade Pro to Unlock,stone bead chinese necklaces,bead bracelets and necklaces,4.95
"Famille Rose and Celadon Bead Necklace - Long Bead Tassel Stone Necklace, Porcelain Chinese Bead ",Jewelry > Necklaces > Beaded Necklaces,55.0,0,1,0,0,11,0,"['Jewelry', 'Necklaces', 'Beaded Necklaces', 'Celadon famille', 'famille rose', 'rose famille', 'stone celadon', 'asian chinese', 'lariat porcelain', 'drop famille beads', 'gift large chinese', 'large chinese bead', 'celadon agate jade', 'semi precious', 'hand painted', 'chinese beads']",,,False,False,False,swampYankee,https://www.etsy.com/listing/1412117743/famille-rose-and-celadon-bead-necklace,,stone bead chinese necklaces,bead bracelets and necklaces,55.0
"Carved Dragon natural Jade stone Pendant link,Double Face,Animal Necklace wholesale gemstone bead jewelry supplies ",Jewelry > Necklaces > Pendants,9.9,0,5,0,0,9,0,"['Jewelry', 'Necklaces', 'Pendant Necklaces', 'commercial', 'carved jade', 'jade pendant', 'dragon pendant', 'necklace pendant', 'necklace bead', 'wholesale pendant', 'gemstone', 'jade stone pendant', 'chinese jade', 'charm pendant', 'natural jade pendant', 'dragon']",United States,,False,False,False,diygem,https://www.etsy.com/listing/892165707/carved-dragon-natural-jade-stone-pendant,Upgrade Pro to Unlock,stone bead chinese necklaces,bead bracelets and necklaces,9.9
Vintage Chinese Art Deco Carved Red Burgundy Stone Shou Bead Vintage Long Necklace ,Jewelry > Necklaces > Beaded Necklaces,520.5,0,1,0,0,16,0,"['Jewelry', 'Necklaces', 'Beaded Necklaces', 'Chinese', 'Art Deco', 'Carved', 'Red', 'Burgundy', 'Stone', 'Shou', 'Bead', 'Vintage necklace', 'Long Necklace', '1930s']",United States,,False,False,False,GypsyRoadStudio,https://www.etsy.com/listing/1102785870/vintage-chinese-art-deco-carved-red,Upgrade Pro to Unlock,stone bead chinese necklaces,bead bracelets and necklaces,520.5
Green Jade Earrings Dangle Earrings Handmade Vintage Earrings Ethnic Chinese Style ,Jewelry > Earrings > Dangle & Drop Earrings,13.49,2,84,6,0,479,10,"['Jewelry', 'Earrings', 'Dangle & Drop Earrings', 'Asymmetric earrings', 'Chinese earrings', 'Japanese earrings', 'Korean earrings', 'Indian earrings', 'vintage earrings', 'leaf earrings', 'bead earrings', 'gift for women', 'birthday gift', 'agate earrings', 'green agate earrings', 'jade earrings']",United States,2022-08-11,False,False,False,NownowCrafts,https://www.etsy.com/listing/1270040450/green-jade-earrings-dangle-earrings,Upgrade Pro to Unlock,chinese jade bead jewelry,bead bracelets and necklaces,13.49
"Authentic Green Jade Beads Bracelet, Vintage Green Stone Type A Jadeite Bangle, Chinese Lucky Elastic Adjustable Jewelry Gift, Men Women ",Jewelry > Bracelets > Beaded Bracelets,31.5,1,54,9,0,168,5,"['Genuine Natural Real', 'China Jewelry', 'Unique Bracelet', 'Green Jewelry', 'Feng Shui Bead', 'Healing Bracelet', 'Gift for Chinese', 'Asian Jade Bead', 'Chinese Symbol Gift', 'Chinese Tradition', 'Feicui Dainty Gift', 'Spiritual Jade', 'Details Design Jade', 'Gifts for Girlfriend', 'Gifts for Mom', 'Gifts for Sister', 'Gifts for Wife', 'Anniversary Gifts', 'Birthday Gifts', 'Christmas Gifts', 'Gifts for Her', 'Housewarming Gifts', 'Personalized Gifts', 'Gifts']",China,2022-05-06,False,False,False,JadeousJade,https://www.etsy.com/listing/1214233664/authentic-green-jade-beads-bracelet,Upgrade Pro to Unlock,chinese jade bead jewelry,bead bracelets and necklaces,31.5
"8mm Honey Jade Gemstone Bracelet, Natural Howlite Gold Hematite Stretch Bracelet, Jade Charm Bracelet, Jade Gold Bracelet, Jade and Gold 8mm ",Jewelry > Bracelets > Beaded Bracelets,17.35,0,1,0,0,10,0,"['Jewelry', 'Bracelets', 'Beaded Bracelets', 'chinese jade bead', 'jade bracelet bangle', 'jade gold bracelet', 'honey jade bracelet', 'jade bead bracelet', 'dainty jade bracelet', 'jade charm bracelet', 'gold hematite bead', 'stacked bracelet', 'howlite jade', 'minimalist bracelet', 'howlite bracelet', 'beaded bracelet']",Canada,,False,False,False,PetiteLinks,https://www.etsy.com/listing/1097197811/8mm-honey-jade-gemstone-bracelet-natural,Upgrade Pro to Unlock,chinese jade bead jewelry,bead bracelets and necklaces,17.35
"Green / Pink Jade Bead Chinese Bracelet, Statement Bracelet, Infinity Charm Bracelet, Unique Gift ",Jewelry > Bracelets > Beaded Bracelets,21.59,0,7,0,0,43,2,"['Jewelry', 'Bracelets', 'Beaded Bracelets', 'Japanese bracelet', 'Chinese bracelet', 'Korean bracelet', 'jade bracelet', 'white bracelet', 'bead bracelet', 'vintage bracelet', 'retro bracelet', 'ethnic bracelet', 'Leaf bracelet', 'Bamboo bracelet', 'Jade bangle', 'green bracelet']",United States,2023-02-15,False,False,False,NownowCrafts,https://www.etsy.com/listing/1403456852/green-pink-jade-bead-chinese-bracelet,Upgrade Pro to Unlock,chinese jade bead jewelry,bead bracelets and necklaces,21.59
"Green Agate Floral Chinese Bracelet, Statement Bracelet, Infinity Charm Bracelet, Unique Gift ",Jewelry > Bracelets > Beaded Bracelets,17.98,0,1,0,0,8,0,"['Jewelry', 'Bracelets', 'Beaded Bracelets', 'Japanese bracelet', 'Chinese bracelet', 'Korean bracelet', 'jade bracelet', 'white bracelet', 'bead bracelet', 'vintage bracelet', 'retro bracelet', 'ethnic bracelet', 'Leaf bracelet', 'Bamboo bracelet', 'Jade bangle', 'green bracelet']",China,,False,False,False,NownowCrafts,https://www.etsy.com/listing/1464907666/green-agate-floral-chinese-bracelet,Upgrade Pro to Unlock,chinese jade bead jewelry,bead bracelets and necklaces,17.98
"Famille Rose and Celadon Bead Necklace - Long Bead Tassel Stone Necklace, Porcelain Chinese Bead ",Jewelry > Necklaces > Beaded Necklaces,55.0,0,1,0,0,11,0,"['Jewelry', 'Necklaces', 'Beaded Necklaces', 'Celadon famille', 'famille rose', 'rose famille', 'stone celadon', 'asian chinese', 'lariat porcelain', 'drop famille beads', 'gift large chinese', 'large chinese bead', 'celadon agate jade', 'semi precious', 'hand painted', 'chinese beads']",,,False,False,False,swampYankee,https://www.etsy.com/listing/1412117743/famille-rose-and-celadon-bead-necklace,,chinese jade bead jewelry,bead bracelets and necklaces,55.0
Pink Stones Earrings Dangle Earrings Handmade Vintage Earrings ,Jewelry > Earrings > Dangle & Drop Earrings,30.59,0,1,0,0,4,0,"['Jewelry', 'Earrings', 'Dangle & Drop Earrings', 'Asymmetric earrings', 'Chinese earrings', 'Japanese earrings', 'Korean earrings', 'Indian earrings', 'vintage earrings', 'leaf earrings', 'bead earrings', 'gift for women', 'birthday gift', 'agate earrings', 'green agate earrings', 'jade earrings']",China,,False,False,False,NownowCrafts,https://www.etsy.com/listing/1442111506/pink-stones-earrings-dangle-earrings,Upgrade Pro to Unlock,chinese jade bead jewelry,bead bracelets and necklaces,30.59
"6mm Natural African Jade Beaded Bracelet, Natural Coral Beaded Bracelet, Genuine Jade Stretch Bead Bracelet, Buddha Green Jade Bead Bracelet ",Jewelry > Bracelets > Beaded Bracelets,18.43,0,6,0,0,14,0,"['Jewelry', 'Bracelets', 'Beaded Bracelets', 'buddha bracelet', 'boho bracelet', 'jade beaded bracelet', 'beaded bracelet', 'coral bead bracelet', 'bracelet for anxiety', 'minimalist bracelet', 'jade bracelet', 'real jade bracelet', 'chinese jade bead', 'green jade bracelet', 'jade charm bracelet', 'stacked bracelet']",Canada,2021-01-24,False,False,False,PetiteLinks,https://www.etsy.com/listing/948383175/6mm-natural-african-jade-beaded-bracelet,Upgrade Pro to Unlock,chinese jade bead jewelry,bead bracelets and necklaces,18.43
